kilavuz_kodu,universite_adi,birim_adi,birim_grup_adi,il_kodu,il_adi,universite_turu,ogretim_turu,burs_orani,puan_turu,kaynak,cekme_tarihi,yil,genel_kontenjan,yerlesen_sayisi,doluluk_orani,taban_puan,taban_siralama
209310187,İSTANBUL ATLAS ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,39.0,,,338.35677,213728.0
209310187,İSTANBUL ATLAS ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,34.0,,,0.0,
202410141,İSTANBUL AYDIN ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,0.0,
202410141,İSTANBUL AYDIN ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,102.0,,,315.68766,219422.0
202410141,İSTANBUL AYDIN ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,87.0,,,372.95031,148205.0
202410141,İSTANBUL AYDIN ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,81.0,,,415.20269,89568.0
210301746,İSTANBUL BEYKENT ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,0.0,
210301746,İSTANBUL BEYKENT ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,71.0,,,0.0,
210301746,İSTANBUL BEYKENT ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,85.0,,,310.34003,290892.0
210301746,İSTANBUL BEYKENT ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,76.0,,,309.9684,264446.0
210301760,İSTANBUL BEYKENT ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,0.0,
210301760,İSTANBUL BEYKENT ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,71.0,,,0.0,
210301760,İSTANBUL BEYKENT ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,81.0,,,319.461,262726.0
210301760,İSTANBUL BEYKENT ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,68.0,,,353.22173,170445.0
202511183,İSTANBUL BİLGİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,0.0,
202511183,İSTANBUL BİLGİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,93.0,,,318.74853,211580.0
202511183,İSTANBUL BİLGİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,72.0,,,414.28936,93770.0
202511183,İSTANBUL BİLGİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,67.0,,,431.78323,73131.0
207590111,İSTANBUL ESENYURT ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,0.0,
207590111,İSTANBUL ESENYURT ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,24.0,,,0.0,
207590111,İSTANBUL ESENYURT ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,40.0,,,0.0,
207590111,İSTANBUL ESENYURT ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,34.0,,,301.2163,289867.0
209810388,İSTANBUL GALATA ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,0.0,
209810388,İSTANBUL GALATA ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,24.0,,,0.0,
209810388,İSTANBUL GALATA ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,,,,0.0,
201790397,İSTANBUL GEDİK ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Ücretli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,0.0,
201790397,İSTANBUL GEDİK ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Ücretli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,1.0,,,0.0,
201790397,İSTANBUL GEDİK ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Ücretli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,1.0,,,309.64974,293221.0
201790397,İSTANBUL GEDİK ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Ücretli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,3.0,,,0.0,
201790177,İSTANBUL GEDİK ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,0.0,
201790177,İSTANBUL GEDİK ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,58.0,,,0.0,
201790177,İSTANBUL GEDİK ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,57.0,,,326.62538,242792.0
201790177,İSTANBUL GEDİK ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,44.0,,,316.46893,247357.0
202710138,İSTANBUL GELİŞİM ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,0.0,
202710138,İSTANBUL GELİŞİM ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,47.0,,,0.0,
202710138,İSTANBUL GELİŞİM ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,43.0,,,0.0,
202790956,İSTANBUL GELİŞİM ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,0.0,
202790956,İSTANBUL GELİŞİM ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,47.0,,,0.0,
202790956,İSTANBUL GELİŞİM ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,21.0,,,0.0,
208750866,İSTANBUL KENT ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,0.0,
208750866,İSTANBUL KENT ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,34.0,,,0.0,
202210449,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,0.0,
202210449,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,42.0,,,0.0,
203010318,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,0.0,
203010318,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,54.0,,,0.0,
203010318,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,86.0,,,374.11547,146381.0
203010318,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,77.0,,,367.43803,147935.0
203101102,İSTANBUL MEDİPOL ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (Ücretli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,0.0,
210402159,İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Ücretli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,0.0,
210402159,İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Ücretli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,1.0,,,0.0,
210402159,İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Ücretli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,1.0,,,349.01875,190762.0
210402159,İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Ücretli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,1.0,,,339.91376,194700.0
210402166,İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,0.0,
210402166,İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,80.0,,,0.0,
210402166,İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,63.0,,,349.66486,189460.0
210402166,İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,58.0,,,341.2691,192053.0
204790549,İSTANBUL OKAN ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,0.0,
204790549,İSTANBUL OKAN ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,60.0,,,0.0,
204790549,İSTANBUL OKAN ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,70.0,,,355.99053,177050.0
204790549,İSTANBUL OKAN ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,64.0,,,343.7137,187488.0
208151218,İSTANBUL RUMELİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,0.0,
208151218,İSTANBUL RUMELİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,42.0,,,0.0,
208151218,İSTANBUL RUMELİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,42.0,,,307.9403,299025.0
208151218,İSTANBUL RUMELİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,38.0,,,315.67483,249334.0
203211396,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Ücretli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,0.0,
203211396,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Ücretli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,8.0,,,0.0,
203211396,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Ücretli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,14.0,,,308.4632,297271.0
203211396,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Ücretli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,9.0,,,0.0,
203211403,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%25 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,0.0,
203211403,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%25 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,51.0,,,310.77213,232725.0
203211403,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%25 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,45.0,,,315.58408,274352.0
203211403,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%25 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,45.0,,,0.0,
209410044,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,0.0,
209410044,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,24.0,,,320.90844,206284.0
209410044,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,19.0,,,0.0,
209410173,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,0.0,
209410173,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,24.0,,,343.90348,158560.0
209410173,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,19.0,,,0.0,
203490230,İSTANBUL TİCARET ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Ücretli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,0.0,
203490230,İSTANBUL TİCARET ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Ücretli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,6.0,,,0.0,
203490230,İSTANBUL TİCARET ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Ücretli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,15.0,,,402.93747,107030.0
203490230,İSTANBUL TİCARET ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Ücretli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,8.0,,,366.45776,149371.0
205090541,İSTANBUL TOPKAPI ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,0.0,
205090541,İSTANBUL TOPKAPI ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,55.0,,,0.0,
205090541,İSTANBUL TOPKAPI ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,,,,0.0,
205090541,İSTANBUL TOPKAPI ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,,,,322.80785,231784.0
205090555,İSTANBUL TOPKAPI ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,0.0,
205090555,İSTANBUL TOPKAPI ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,55.0,,,0.0,
205090555,İSTANBUL TOPKAPI ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,,,,0.0,
205090555,İSTANBUL TOPKAPI ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,,,,331.80741,211478.0
208450882,İSTİNYE ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,0.0,
208450882,İSTİNYE ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,46.0,,,0.0,
208450882,İSTİNYE ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,49.0,,,341.9462,205611.0
208450882,İSTİNYE ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,42.0,,,327.3435,221337.0
208450839,İSTİNYE ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,0.0,
208450839,İSTİNYE ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,59.0,,,0.0,
208450839,İSTİNYE ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,66.0,,,361.88416,166500.0
208450839,İSTİNYE ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,59.0,,,354.48996,168224.0
203790236,KADİR HAS ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Ücretli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,0.0,
203790236,KADİR HAS ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Ücretli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,8.0,,,0.0,
203790236,KADİR HAS ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Ücretli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,10.0,,,413.14224,91863.0
203710674,KADİR HAS ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,0.0,
203710674,KADİR HAS ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,72.0,,,316.48037,217360.0
203710674,KADİR HAS ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,65.0,,,391.27917,121823.0
203710674,KADİR HAS ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,57.0,,,418.42409,86315.0
209710065,KOCAELİ SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%25 İndirimli),Bilgisayar Mühendisliği,41.0,KOCAELİ,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,0.0,
209710065,KOCAELİ SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%25 İndirimli),Bilgisayar Mühendisliği,41.0,KOCAELİ,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,51.0,,,0.0,
209710065,KOCAELİ SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%25 İndirimli),Bilgisayar Mühendisliği,41.0,KOCAELİ,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,51.0,,,333.96788,224191.0
