kilavuz_kodu,universite_adi,birim_adi,birim_grup_adi,il_kodu,il_adi,universite_turu,ogretim_turu,burs_orani,puan_turu,kaynak,cekme_tarihi,yil,genel_kontenjan,sehit_gazi_kontenjan,depremzede_kontenjan,okul_birincisi_kontenjan,taban_puan,taban_siralama
300710673,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Tıp (%50 İndirimli),Tıp,999.0,KIBRIS,KKTC,,,SAY,yokatlas_api,2026-07-22,2023,59.0,,,,0.0,
205850724,UFUK ÜNİVERSİTESİ (ANKARA),Tıp (İngilizce) (Ücretli),Tıp,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,51.0,,,,446.36908,49411.0
205850724,UFUK ÜNİVERSİTESİ (ANKARA),Tıp (İngilizce) (Ücretli),Tıp,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,51.0,,,,0.0,
204112488,MALTEPE ÜNİVERSİTESİ (İSTANBUL),Tıp (İngilizce) (%50 İndirimli),Tıp,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,17.0,,,,446.10937,49684.0
204112488,MALTEPE ÜNİVERSİTESİ (İSTANBUL),Tıp (İngilizce) (%50 İndirimli),Tıp,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,16.0,,,,441.49402,44912.0
204112488,MALTEPE ÜNİVERSİTESİ (İSTANBUL),Tıp (İngilizce) (%50 İndirimli),Tıp,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,7.0,,,,0.0,
101411213,ATATÜRK ÜNİVERSİTESİ (ERZURUM),Tıp (KKTC Uyruklu),Tıp,25.0,ERZURUM,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,1.0,,,,0.0,
101411213,ATATÜRK ÜNİVERSİTESİ (ERZURUM),Tıp (KKTC Uyruklu),Tıp,25.0,ERZURUM,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,1.0,,,,0.0,
101411213,ATATÜRK ÜNİVERSİTESİ (ERZURUM),Tıp (KKTC Uyruklu),Tıp,25.0,ERZURUM,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,1.0,,,,0.0,
101411213,ATATÜRK ÜNİVERSİTESİ (ERZURUM),Tıp (KKTC Uyruklu),Tıp,25.0,ERZURUM,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,1.0,,,,0.0,
102100115,BİTLİS EREN ÜNİVERSİTESİ,Tıp,Tıp,13.0,BİTLİS,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,30.0,,,,0.0,
107300269,BURDUR MEHMET AKİF ERSOY ÜNİVERSİTESİ,Tıp,Tıp,15.0,BURDUR,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,30.0,,,,0.0,
109790388,BURSA ULUDAĞ ÜNİVERSİTESİ,Tıp (KKTC Uyruklu),Tıp,16.0,BURSA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,1.0,,,,0.0,
109790388,BURSA ULUDAĞ ÜNİVERSİTESİ,Tıp (KKTC Uyruklu),Tıp,16.0,BURSA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,1.0,,,,0.0,
109790388,BURSA ULUDAĞ ÜNİVERSİTESİ,Tıp (KKTC Uyruklu),Tıp,16.0,BURSA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,1.0,,,,479.87786,32701.0
109790388,BURSA ULUDAĞ ÜNİVERSİTESİ,Tıp (KKTC Uyruklu),Tıp,16.0,BURSA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,1.0,,,,466.9669,42199.0
102910888,ÇUKUROVA ÜNİVERSİTESİ (ADANA),Tıp (KKTC Uyruklu),Tıp,1.0,ADANA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,1.0,,,,0.0,
102910888,ÇUKUROVA ÜNİVERSİTESİ (ADANA),Tıp (KKTC Uyruklu),Tıp,1.0,ADANA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,1.0,,,,0.0,
102910888,ÇUKUROVA ÜNİVERSİTESİ (ADANA),Tıp (KKTC Uyruklu),Tıp,1.0,ADANA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,1.0,,,,0.0,
102910888,ÇUKUROVA ÜNİVERSİTESİ (ADANA),Tıp (KKTC Uyruklu),Tıp,1.0,ADANA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,1.0,,,,477.76997,33495.0
103100444,DOKUZ EYLÜL ÜNİVERSİTESİ (İZMİR),Tıp (İngilizce),Tıp,35.0,İZMİR,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,50.0,,,,0.0,
105710245,İZMİR KATİP ÇELEBİ ÜNİVERSİTESİ,Tıp (KKTC Uyruklu),Tıp,35.0,İZMİR,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,1.0,,,,0.0,
105710245,İZMİR KATİP ÇELEBİ ÜNİVERSİTESİ,Tıp (KKTC Uyruklu),Tıp,35.0,İZMİR,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,1.0,,,,0.0,
