kilavuz_kodu,universite_adi,birim_adi,birim_grup_adi,il_kodu,il_adi,universite_turu,ogretim_turu,burs_orani,puan_turu,kaynak,cekme_tarihi,yil,genel_kontenjan,sehit_gazi_kontenjan,depremzede_kontenjan,okul_birincisi_kontenjan,taban_puan,taban_siralama
200210758,ATILIM ÜNİVERSİTESİ (ANKARA),İktisat (Burslu),İktisat,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2022,3.0,,,,341.12806,206054.0
105490103,İSTANBUL MEDENİYET ÜNİVERSİTESİ,İktisat (İngilizce),İktisat,34.0,İSTANBUL,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,40.0,,,,362.47951,93389.0
105490103,İSTANBUL MEDENİYET ÜNİVERSİTESİ,İktisat (İngilizce),İktisat,34.0,İSTANBUL,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,40.0,,,1.0,344.62042,141616.0
105490103,İSTANBUL MEDENİYET ÜNİVERSİTESİ,İktisat (İngilizce),İktisat,34.0,İSTANBUL,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,40.0,,,,348.62386,165876.0
105490103,İSTANBUL MEDENİYET ÜNİVERSİTESİ,İktisat (İngilizce),İktisat,34.0,İSTANBUL,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,40.0,,,,344.10497,195666.0
205410292,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ (ANKARA),İktisat (%50 İndirimli),İktisat,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,25.0,,,,362.35019,93678.0
205410292,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ (ANKARA),İktisat (%50 İndirimli),İktisat,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,25.0,,,,360.46586,99816.0
205410292,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ (ANKARA),İktisat (%50 İndirimli),İktisat,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,25.0,,,,363.74809,120602.0
205410292,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ (ANKARA),İktisat (%50 İndirimli),İktisat,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2022,25.0,,,,357.77298,153184.0
101010282,ANADOLU ÜNİVERSİTESİ (ESKİŞEHİR),İktisat (İngilizce),İktisat,26.0,ESKİŞEHİR,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,60.0,,,,361.07979,96628.0
101010282,ANADOLU ÜNİVERSİTESİ (ESKİŞEHİR),İktisat (İngilizce),İktisat,26.0,ESKİŞEHİR,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,60.0,,,2.0,342.31069,148735.0
101010282,ANADOLU ÜNİVERSİTESİ (ESKİŞEHİR),İktisat (İngilizce),İktisat,26.0,ESKİŞEHİR,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,90.0,,,,347.8355,168622.0
101010282,ANADOLU ÜNİVERSİTESİ (ESKİŞEHİR),İktisat (İngilizce),İktisat,26.0,ESKİŞEHİR,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,90.0,,,,340.20567,209416.0
110900108,ANKARA SOSYAL BİLİMLER ÜNİVERSİTESİ,İktisat (İngilizce),İktisat,6.0,ANKARA,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,40.0,,,,357.70068,104900.0
110900108,ANKARA SOSYAL BİLİMLER ÜNİVERSİTESİ,İktisat (İngilizce),İktisat,6.0,ANKARA,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,40.0,,,1.0,338.20926,161838.0
