kilavuz_kodu,universite_adi,birim_adi,birim_grup_adi,il_kodu,il_adi,universite_turu,ogretim_turu,burs_orani,puan_turu,kaynak,cekme_tarihi,yil,genel_kontenjan,sehit_gazi_kontenjan,depremzede_kontenjan,okul_birincisi_kontenjan,taban_puan,taban_siralama
201490227,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,25.0,,,,286.74402,444373.0
201490227,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,25.0,,,,269.32593,608860.0
201490227,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,25.0,,,,0.0,
202490912,İSTANBUL AYDIN ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,36.0,,,,283.58575,470166.0
202490912,İSTANBUL AYDIN ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,36.0,,,,299.05672,356016.0
202490912,İSTANBUL AYDIN ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,25.0,,,,0.0,
110910448,ANKARA SOSYAL BİLİMLER ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri (Burslu),Yönetim Bilişim Sistemleri,999.0,KIBRIS,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,5.0,,,,281.70859,486090.0
110910448,ANKARA SOSYAL BİLİMLER ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri (Burslu),Yönetim Bilişim Sistemleri,999.0,KIBRIS,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,5.0,,,,0.0,
206552677,ÜSKÜDAR ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,25.0,,,,281.63569,486700.0
206552677,ÜSKÜDAR ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,20.0,,,,0.0,
203790205,KADİR HAS ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,61.0,,,,281.37695,488932.0
203790205,KADİR HAS ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,64.0,,,,280.32527,502999.0
203790205,KADİR HAS ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,53.0,,,,299.4223,416680.0
203790205,KADİR HAS ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2022,48.0,,,,323.19188,280007.0
202590246,İSTANBUL BİLGİ ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,63.0,,,,280.00023,500906.0
