kilavuz_kodu,universite_adi,birim_adi,birim_grup_adi,il_kodu,il_adi,universite_turu,ogretim_turu,burs_orani,puan_turu,kaynak,cekme_tarihi,yil,genel_kontenjan,sehit_gazi_kontenjan,depremzede_kontenjan,okul_birincisi_kontenjan,taban_puan,taban_siralama
200290166,ATILIM ÜNİVERSİTESİ (ANKARA),İşletme (%50 İndirimli),İşletme,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,30.0,,,,257.29769,801096.0
200290166,ATILIM ÜNİVERSİTESİ (ANKARA),İşletme (%50 İndirimli),İşletme,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2022,30.0,,,,268.51237,669998.0
210000619,MUDANYA ÜNİVERSİTESİ (BURSA),İşletme (İngilizce) (%50 İndirimli),İşletme,16.0,BURSA,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,25.0,,,,261.27562,682222.0
210000619,MUDANYA ÜNİVERSİTESİ (BURSA),İşletme (İngilizce) (%50 İndirimli),İşletme,16.0,BURSA,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,25.0,,,,0.0,
301310205,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),İşletme (İngilizce) (Burslu),İşletme,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2025,5.0,,,,261.0053,685099.0
301310205,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),İşletme (İngilizce) (Burslu),İşletme,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2024,5.0,,,,229.78923,1107376.0
301310205,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),İşletme (İngilizce) (Burslu),İşletme,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2023,5.0,,,,236.71669,1053749.0
301310205,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),İşletme (İngilizce) (Burslu),İşletme,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2022,5.0,,,,216.07581,1344452.0
108410584,ORTA DOĞU TEKNİK ÜNİVERSİTESİ (ANKARA),İşletme (İngilizce) (UOLP-SUNY New Paltz) (Ücretli),İşletme,999.0,KIBRIS,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,10.0,,,,260.34604,691898.0
108410584,ORTA DOĞU TEKNİK ÜNİVERSİTESİ (ANKARA),İşletme (İngilizce) (UOLP-SUNY New Paltz) (Ücretli),İşletme,999.0,KIBRIS,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,5.0,,,,294.35747,389357.0
108410584,ORTA DOĞU TEKNİK ÜNİVERSİTESİ (ANKARA),İşletme (İngilizce) (UOLP-SUNY New Paltz) (Ücretli),İşletme,999.0,KIBRIS,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,5.0,,,,0.0,
108710175,RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ (RİZE),İşletme,İşletme,53.0,RİZE,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,60.0,,,,260.09488,694571.0
108710175,RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ (RİZE),İşletme,İşletme,53.0,RİZE,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,60.0,,,2.0,246.82318,872438.0
108710175,RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ (RİZE),İşletme,İşletme,53.0,RİZE,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,60.0,,,,247.28858,918722.0
108710175,RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ (RİZE),İşletme,İşletme,53.0,RİZE,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,40.0,,,,248.87212,891663.0
102610255,SİVAS CUMHURİYET ÜNİVERSİTESİ,İşletme,İşletme,58.0,SİVAS,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,60.0,,,,259.94152,696194.0
